4302;documentid;jobid;jobtype;startdate;starttime;activetime;idletime;readydate;readytime;result;username;jobname;costcentre;custom;accountid;jobaddressee;nofscana4;nofscana3;nofsinglestaples;nofdoublestaples;noffinishedsets;outputdestination;nofprinteda4bw;nofprinteda4c;nofprinteda3bw;nofprinteda3c;tonerblack;tonercolor;nofsimplex1;nofduplex1;mediaformat1;mediatype1;mediaweight1;mediacolor1;medianame1;cyclelength1;isinsert1;istab1;punchcount1;nofsimplex2;nofduplex2;mediaformat2;mediatype2;mediaweight2;mediacolor2;medianame2;cyclelength2;isinsert2;istab2;punchcount2;nofsimplex3;nofduplex3;mediaformat3;mediatype3;mediaweight3;mediacolor3;medianame3;cyclelength3;isinsert3;istab3;punchcount3;nofsimplex4;nofduplex4;mediaformat4;mediatype4;mediaweight4;mediacolor4;medianame4;cyclelength4;isinsert4;istab4;punchcount4;nofsimplex5;nofduplex5;mediaformat5;mediatype5;mediaweight5;mediacolor5;medianame5;cyclelength5;isinsert5;istab5;punchcount5;nofsimplex6;nofduplex6;mediaformat6;mediatype6;mediaweight6;mediacolor6;medianame6;cyclelength6;isinsert6;istab6;punchcount6;nofsimplex7;nofduplex7;mediaformat7;mediatype7;mediaweight7;mediacolor7;medianame7;cyclelength7;isinsert7;istab7;punchcount7;nofsimplex8;nofduplex8;mediaformat8;mediatype8;mediaweight8;mediacolor8;medianame8;cyclelength8;isinsert8;istab8;punchcount8;nofsimplex9;nofduplex9;mediaformat9;mediatype9;mediaweight9;mediacolor9;medianame9;cyclelength9;isinsert9;istab9;punchcount9;nofsimplex10;nofduplex10;mediaformat10;mediatype10;mediaweight10;mediacolor10;medianame10;cyclelength10;isinsert10;istab10;punchcount10;nofsimplex11;nofduplex11;mediaformat11;mediatype11;mediaweight11;mediacolor11;medianame11;cyclelength11;isinsert11;istab11;punchcount11;nofsimplex12;nofduplex12;mediaformat12;mediatype12;mediaweight12;mediacolor12;medianame12;cyclelength12;isinsert12;istab12;punchcount12;nofsimplex13;nofduplex13;mediaformat13;mediatype13;mediaweight13;mediacolor13;medianame13;cyclelength13;isinsert13;istab13;punchcount13;nofsimplex14;nofduplex14;mediaformat14;mediatype14;mediaweight14;mediacolor14;medianame14;cyclelength14;isinsert14;istab14;punchcount14;nofsimplex15;nofduplex15;mediaformat15;mediatype15;mediaweight15;mediacolor15;medianame15;cyclelength15;isinsert15;istab15;punchcount15;nofsimplex16;nofduplex16;mediaformat16;mediatype16;mediaweight16;mediacolor16;medianame16;cyclelength16;isinsert16;istab16;punchcount16;nofpunches;nofcreases;noffolds;nofbooklets;nofbinds;operatorname;nofprintedXLbw;nofprintedXLc;surfaceareablack;surfaceareacolor;pagelengthblack;pagelengthcolor;inkblack;inkcolorcyan;inkcolormagenta;inkcoloryellow;inkcolorblack;colorgrip;nofprinteda4micr;nofprinteda3micr;nofprintedXLmicr;inkmicr;nofsheetspulled1;nofsheetspulled2;nofsheetspulled3;nofsheetspulled4;nofsheetspulled5;nofsheetspulled6;nofsheetspulled7;nofsheetspulled8;nofsheetspulled9;nofsheetspulled10;nofsheetspulled11;nofsheetspulled12;nofsheetspulled13;nofsheetspulled14;nofsheetspulled15;nofsheetspulled16;mediaprintmode1;mediaprintmode2;mediaprintmode3;mediaprintmode4;mediaprintmode5;mediaprintmode6;mediaprintmode7;mediaprintmode8;mediaprintmode9;mediaprintmode10;mediaprintmode11;mediaprintmode12;mediaprintmode13;mediaprintmode14;mediaprintmode15;mediaprintmode16;nofprinteda4low;nofprinteda4med;nofprinteda4high;nofprinteda3low;nofprinteda3med;nofprinteda3high;nofperforates
4303;;172978;IP;2025-04-16;01:14:48;0:02:38;0:00:00;2025-04-16;01:17:26;Done;03341863-1-65;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;96;0;;;0;96;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;12.88;0.00;42.24;0.00;2204;67;64;64;0;5245;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172979;IP;2025-04-16;01:15:25;0:03:00;0:00:00;2025-04-16;01:18:25;Done;03341863-1-64;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;154;0;;;0;154;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;20.66;0.00;67.76;0.00;4146;108;103;103;0;8593;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172980;IP;2025-04-16;01:16:38;0:02:39;0:00:00;2025-04-16;01:19:17;Done;03341863-1-63;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;0;102;;;0;102;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;0.00;13.68;0.00;44.88;0;73;70;70;2171;4935;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;102;0;0;0
4303;;172981;IP;2025-04-16;01:17:18;0:05:34;0:03:16;2025-04-16;01:26:08;Done;03341863-1-62;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;272;0;;;0;272;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;36.50;0.00;119.68;0.00;6525;190;182;182;0;15367;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172982;IP;2025-04-16;01:19:15;0:08:38;0:00:00;2025-04-16;01:27:53;Done;03341863-1-61;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;0;272;;;0;272;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;0.00;36.50;0.00;119.68;0;209;200;199;5029;10768;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;272;0;0;0
4303;;172983;IP;2025-04-16;01:26:05;0:03:15;0:00:00;2025-04-16;01:29:20;Done;03341863-1-60;innerwork_3340919-3341748;;;;;;;0;0;2;StackerHCS3 1 Main Tray;0;0;188;0;;;0;188;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;25.22;0.00;82.72;0.00;5455;131;126;126;0;10640;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172984;IP;2025-04-16;01:27:20;0:02:39;0:00:00;2025-04-16;01:29:59;Done;03341863-1-59;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;102;0;;;0;102;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;13.68;0.00;44.88;0.00;2601;71;68;68;0;5394;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172985;IP;2025-04-16;01:28:12;0:02:31;0:00:00;2025-04-16;01:30:43;Done;03341863-1-58;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;114;0;;;0;114;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;15.29;0.00;50.16;0.00;2672;79;76;76;0;6426;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172986;IP;2025-04-16;01:28:56;0:02:38;0:00:00;2025-04-16;01:31:34;Done;03341863-1-57;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;96;0;;;0;96;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;12.88;0.00;42.24;0.00;2840;67;64;64;0;6066;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172987;IP;2025-04-16;01:31:36;0:01:09;0:00:00;2025-04-16;01:32:45;Done;03341863-1-56;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;92;0;;;0;92;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;12.34;0.00;40.48;0.00;1998;64;61;61;0;4725;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172988;IP;2025-04-16;01:31:36;0:01:49;0:00:00;2025-04-16;01:33:25;Done;03341863-1-55;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;0;102;;;0;102;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;0.00;13.68;0.00;44.88;0;73;70;70;2171;4936;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;102;0;0;0
4303;;172989;IP;2025-04-16;01:31:37;0:02:17;0:00:00;2025-04-16;01:33:54;Done;03341863-1-54;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;76;0;;;0;76;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;10.19;0.00;33.44;0.00;2154;53;51;51;0;4363;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172990;IP;2025-04-16;01:32:08;0:02:17;0:00:00;2025-04-16;01:34:25;Done;03341863-1-53;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;82;0;;;0;82;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;11.00;0.00;36.08;0.00;2276;57;55;55;0;4528;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172991;IP;2025-04-16;01:32:40;0:02:47;0:00:00;2025-04-16;01:35:27;Done;03341863-1-52;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;124;0;;;0;124;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;16.64;0.00;54.56;0.00;3598;86;83;83;0;7817;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172992;IP;2025-04-16;01:33:26;0:03:18;0:00:00;2025-04-16;01:36:44;Done;03341863-1-51;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;198;0;;;0;198;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;26.57;0.00;87.12;0.00;5258;138;133;133;0;11231;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172993;IP;2025-04-16;01:34:55;0:02:21;0:00:00;2025-04-16;01:37:16;Done;03341863-1-50;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;83;1;;;0;84;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;11.13;0.13;36.52;0.44;2188;59;57;57;24;4776;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;1;0;0;0
4303;;172994;IP;2025-04-16;01:35:29;0:02:45;0:00:00;2025-04-16;01:38:14;Done;03341863-1-49;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;114;0;;;0;114;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;15.29;0.00;50.16;0.00;3612;79;76;76;0;7424;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172995;IP;2025-04-16;01:36:13;0:02:53;0:00:00;2025-04-16;01:39:06;Done;03341863-1-48;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;136;0;;;0;136;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;18.25;0.00;59.84;0.00;4561;95;91;91;0;8876;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172996;IP;2025-04-16;01:37:18;0:02:41;0:00:00;2025-04-16;01:39:59;Done;03341863-1-47;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;136;0;;;0;136;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;18.25;0.00;59.84;0.00;4560;95;91;91;0;8876;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172997;IP;2025-04-16;01:38:12;0:02:46;0:00:00;2025-04-16;01:40:58;Done;03341863-1-46;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;114;2;;;0;116;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;15.29;0.26;50.16;0.88;3086;81;78;78;47;7155;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;2;0;0;0
4303;;172998;IP;2025-04-16;01:38:57;0:02:42;0:00:00;2025-04-16;01:41:39;Done;03341863-1-45;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;108;0;;;0;108;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;14.49;0.00;47.52;0.00;2731;75;72;72;0;6477;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;172999;IP;2025-04-16;01:39:39;0:02:37;0:00:00;2025-04-16;01:42:16;Done;03341863-1-44;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;96;0;;;0;96;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;12.88;0.00;42.24;0.00;2949;67;64;64;0;5932;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173000;IP;2025-04-16;01:40:30;0:03:14;0:00:00;2025-04-16;01:43:44;Done;03341863-1-43;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;0;192;;;0;192;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;0.00;25.76;0.00;84.48;0;143;137;141;4507;9116;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;192;0;0;0
4303;;173001;IP;2025-04-16;01:41:43;0:03:30;0:00:00;2025-04-16;01:45:13;Done;03341863-1-42;innerwork_3340919-3341748;;;;;;;0;0;2;StackerHCS3 1 Main Tray;0;0;202;26;;;0;228;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;27.10;3.48;88.88;11.44;4797;181;176;177;788;13225;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;26;0;0;0
4303;;173002;IP;2025-04-16;01:43:26;0:07:23;0:00:00;2025-04-16;01:50:49;Done;03341863-1-41;innerwork_3340919-3341748;;;;;;;0;0;5;StackerHCS3 1 Main Tray;0;0;800;0;;;0;800;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;107.36;0.00;352.00;0.00;23909;561;537;537;0;50741;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173003;IP;2025-04-16;01:49:02;0:02:48;0:00:00;2025-04-16;01:51:50;Done;03341863-1-40;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;126;0;;;0;126;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;16.90;0.00;55.44;0.00;3722;88;84;84;0;7426;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
4303;;173004;IP;2025-04-16;01:49:55;0:02:35;0:00:00;2025-04-16;01:52:30;Done;03341863-1-39;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;0;100;;;0;100;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;0.00;13.42;0.00;44.00;0;73;70;71;1587;3480;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;100;0;0;0
4303;;173005;IP;2025-04-16;01:50:29;0:02:54;0:00:00;2025-04-16;01:53:23;Done;03341863-1-38;innerwork_3340919-3341748;;;;;;;0;0;1;StackerHCS3 1 Main Tray;0;0;138;0;;;0;138;Custom 305.0x440.0;Plain;80;White;PrePrint 80g 305x440 DPR806;1;n;n;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;0;0;18.51;0.00;60.72;0.00;2388;96;92;92;0;5158;0;0;0;0;;;;;;;;;;;;;;;;;StandardQuality;;;;;;;;;;;;;;;;0;0;0;0;0;0;0
